ID,File #,Action Date,Title,Vote,Meeting Body
1815,220534.0,5/24/2022,"Motion approving Final Map No. 9813, a 17 Residential and two Commercial Mixed-Use New Condominium Units Project, located at 1801 Mission Street, being a subdivision of Assessor’s Parcel Block No. 3548, Lot No. 039; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye,Board of Supervisors
1816,220561.0,5/24/2022,"Motion appointing Brandon Powell, term ending November 19, 2022, to the Bicycle Advisory Committee.",Aye,Board of Supervisors
1817,220611.0,5/24/2022,"Resolution urging the California Assembly to pass California State Senate Bill No. 793, introduced by California Senator Scott Wiener on February 19, 2021, authorizing the Department of Alcoholic Beverage Control to issue a music venue license, and allowing cities and counties to create “entertainment zones,” within which on-sale licensees can permit consumers to leave the premises with open containers of alcoholic beverages.",Aye,Board of Supervisors
1818,220614.0,5/24/2022,Resolution urging the Controller to submit an application to the Refuse Rate Board to adjust the rates for residential refuse collection pursuant to the Refuse Collection and Disposal Ordinance.,Aye,Board of Supervisors
1819,220616.0,5/24/2022,"Resolution supporting California State Assembly Bill No. 2417, Juveniles: Youth Bill of Rights, authored by Assembly Member Phil Ting, to extend the protections outlined in the Youth Bill of Rights to youth confined in any juvenile justice facility.",Aye,Board of Supervisors
1820,220620.0,5/24/2022,"Motion that the Board of Supervisors convene in closed session on June 7, 2022, pursuant to California Government Code, Section 54956.9, and San Francisco Administrative Code, Section 67.10(d)(2), for the purpose of conferring with, or receiving advice from, the City Attorney regarding anticipated litigation in which the City may be a plaintiff or defendant, regarding existing and possible future claims and demands submitted for damage to real and personal property by hotels that have operated as Shelter-in-Place Hotels during the COVID-19 pandemic, including: F Good LLC (AKA Good Hotel), SF V",Aye,Board of Supervisors
1821,220622.0,5/24/2022,Motion adopting findings in support of the Board’s decision to grant the petition and revoke the major encroachment permit for a pedestrian bridge spanning Kearny Street from the Hilton Hotel to Portsmouth Square.,Aye,Board of Supervisors
1822,220623.0,5/24/2022,"Motion making findings to allow teleconferenced meetings under California Government Code, Section 54953(e).",Aye,Board of Supervisors
1823,220627.0,5/24/2022,"Motion suspending Board of Supervisors Rules of Order 3.25.2 with regard to the consideration of labor agreements by the Government Audit and Oversight Committee, and referring an Ordinance adopting and implementing the Memorandum of Understanding between the City and County of San Francisco and Staff and Per Diem Nurses, SEIU Local 1021, to be effective July 1, 2022 through June 30, 2024, to a meeting of the Rules Committee on June 13, 2022, if the Ordinance is not introduced until June 7, 2022.",Aye,Board of Supervisors
1824,220628.0,5/24/2022,"Resolution supporting California State Assembly Bill No. 288 (AB 288), introduced by Assembly Members Lisa Calderon (D-25) and Mia Bonta (D-18) on January 21, 2021; AB 288 would prohibit the displacement of financial aid awards due to receipt of private scholarships of students who are eligible for the: 1) Federal Pell Grant and/or 2) California Dream Act financial aid at both public and private of higher education in the State of California.",Aye,Board of Supervisors
1825,220610.0,5/24/2022,"Resolution proclaiming May 29 through June 4, 2022, as the Queer and Transgender Asian and Pacific Islander Week in the City and County of San Francisco.",Aye,Board of Supervisors
1826,220612.0,5/24/2022,"Resolution supporting California State Assembly Bill No. 1947, authored by Assembly Member Phil Ting, Freedom from Hate Crimes, which follows the recommendations of the State Auditor by requiring each law enforcement agency to adopt a hate crimes policy, including specific guidelines for recognizing, reporting, and responding to these crimes.",Aye,Board of Supervisors
1827,220613.0,5/24/2022,"Resolution commending the dedicated workforce of San Francisco Public Works and declaring May 16 through May 20, 2022, as Public Works Week in the City and County of San Francisco.",Aye,Board of Supervisors
1828,220615.0,5/24/2022,"Resolution urging the Department of Public Health, in consultation with the Department of Emergency Management, Mayor’s Office of Violence Prevention and Public Safety, Fire Department, Police Department, Department of Children, Youth, and Their Families, Department on the Status of Women, other relevant City departments, and community partners to create and adopt a publicly-available protocol to respond proactively to instances of gun-related community trauma.",Aye,Board of Supervisors
1829,220615.0,5/24/2022,"Resolution urging the Department of Public Health, in consultation with the Department of Emergency Management, Mayor’s Office of Violence Prevention and Public Safety, Fire Department, Police Department, Department of Children, Youth, and Their Families, Department on the Status of Women, other relevant City departments, and community partners to create and adopt a publicly-available protocol to respond proactively to instances of gun-related community trauma.",Aye,Board of Supervisors
1830,220618.0,5/24/2022,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on Tuesday, June 14, 2022, at 3:00 p.m., to hold a public hearing on Laguna Honda Hospital’s Strategy for Recertification and the Submission of a Closure and Patient Transfer and Relocation Plan; and requesting the Department of Public Health to present.",Aye,Board of Supervisors
1831,220392.0,5/17/2022,"Ordinance amending the Administrative Code to authorize short-term extensions for construction contracts, goods and services contracts, and grants to mitigate staffing shortages, and to authorize amendments to modify scope and compensation for goods and services contracts to mitigate supply shortages.",Aye,Board of Supervisors
1832,220186.0,5/17/2022,"Ordinance retroactively authorizing the Office of the District Attorney to accept and expend a grant in the amount of $1,350,000 from the State of California Board of State and Community Corrections to fund the County Resentencing Pilot Program; and amending Ordinance No. 109-21 (Annual Salary Ordinance File No. 210644 for Fiscal Years (FYs) 2021-2022 and 2022-2023) to provide for the addition of one grant-funded position in Class 8177 Attorney-Civil/Criminal (FTE 1.0) and one grant-funded position in Class 8173 Legal Assistant (FTE 1.0) in the Office of the District Attorney for the period of",Aye,Board of Supervisors
