ID,Action Date,Title,Vote,Meeting Body,File #
8206,7/21/2020,"Motion modifying the amount of time required under Rule 2.22.6, between the referral of a Charter Amendment to the Mayor and other City Officials and the submission to the electorate of the proposed Charter Amendment, providing that future annual adjustments in baseline funding for select Charter-mandated funds will not take into account certain changes in City revenue resulting from voter-approved business taxes on the November 3, 2020, ballot (File No. 200648); and modifying the time required under Rule 2.22.7 between the first appearance on the Board’s agenda and the order of submission to",Aye,Board of Supervisors,200774
8207,7/21/2020,Motion urging California Governor Gavin Newson to issue an Executive Order to toll the two-year Assessment Appeal hearing deadline plus 120 days after the dissolution of the Shelter in Place.,Aye,Board of Supervisors,200779
8208,7/20/2020,"Ordinance amending the Planning Code to allow Arts Activities, and Social Service or Philanthropic Facilities, and COVID-19 Recovery Activities as a temporary use in vacant ground-floor commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200215
8209,7/20/2020,"Ordinance amending the Planning Code to allow Arts Activities, and Social Service or Philanthropic Facilities, and COVID-19 Recovery Activities as a temporary use in vacant ground-floor commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200215
8210,7/20/2020,"Ordinance amending the Planning Code to allow in the Mission Street Neighborhood Commercial Transit District the continuance of a nonconforming parking lot that is on the site of a designated City landmark; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200421
8211,7/20/2020,"Ordinance amending the Planning Code to provide that in the Mission Area Plan portion of the Urban Mixed Use District all office uses not in a landmark building are prohibited, except that a Professional Service, Financial Service, or Medical Service is allowed as a conditional use on the ground floor when primarily open to the general public on a client-oriented basis; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adoptin",Aye,Land Use and Transportation Committee,200143
8212,7/20/2020,"Resolution initiating a landmark designation under Article 10 of the Planning Code for the History of Medicine in California frescoes at the University of California San Francisco, Parnassus Campus, painted by Jewish artist Bernard Zakheim.",Aye,Land Use and Transportation Committee,200677
8213,7/20/2020,"Ordinance amending the General Plan to amend the Market and Octavia Area Plan; making conforming amendments to the Arts Element and the Housing Element; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section, 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye,Land Use and Transportation Committee,200557
8214,7/20/2020,"Ordinance amending the Zoning Map of the Planning Code to amend the boundaries of the Van Ness and Market Residential Special Use District, and making other amendments to the Height and Bulk District Maps and Zoning Use District Maps consistent with amendments to the Market and Octavia Area Plan, encompassing an area generally bounded by Haight Street from Octavia Boulevard to Gough Street, Gough Street from Haight Street to Page Street, Franklin Street from Page Street to Fell Street, Fell Street from Franklin Street to Van Ness Avenue, Van Ness Avenue from Fell Street to Hayes Street, Hayes",Aye,Land Use and Transportation Committee,200556
8215,7/20/2020,"Ordinance amending the Zoning Map of the Planning Code to amend the boundaries of the Van Ness and Market Residential Special Use District, and making other amendments to the Height and Bulk District Maps and Zoning Use District Maps consistent with amendments to the Market and Octavia Area Plan, encompassing an area generally bounded by Haight Street from Octavia Boulevard to Gough Street, Gough Street from Haight Street to Page Street, Franklin Street from Page Street to Fell Street, Fell Street from Franklin Street to Van Ness Avenue, Van Ness Avenue from Fell Street to Hayes Street, Hayes",Aye,Land Use and Transportation Committee,200556
